449227.6098,0.332220845,0.291064096,0.605510001,82582963.38,3,77.7254,2,22.2746,36.8278,0.402299917,23.93436098,40.1702,6.738,40.0576,6.8552,40.231,7.04,36.354,9.5084,562.8918,10,24.138934,5.960218,-0.029748757,JESSEN_FULL,9,4999
449017.7978,0.358707919,0.304699653,0.620088845,82679112.39,3,79.4996,2,20.5004,37.1106,0.402322898,23.90986056,40.1072,6.8192,40.242,6.7704,40.2852,6.8874,36.483,9.3636,518.393,10,23.198894,6.218936,-0.017358376,JESSEN_MINIMAL,9,4999
448748.3248,0.309355479,0.278352906,0.576102215,75282806.98,3,79.248,2,20.752,41.115,0.401901231,23.92750205,40.124,6.7452,39.6364,7.07,40.1408,7.0858,36.5226,9.3846,556.7364,10,23.33543,5.924122,-0.139608503,ORDERED,9,4999
448794.954,0.3121064,0.281632012,0.579567019,81578525.4,3,77.7268,2,22.2732,36.3556,0.401778676,23.93195594,40.106,6.7894,40.1998,6.7802,40.0846,7.1542,36.4778,9.4052,562.7814,10,23.664618,5.902606,-0.059863598,RANDOM,9,4999
448780.604,0.308724558,0.277779038,0.556070379,75173582.23,3,78.1474,2,21.8526,41.7926,0.401916985,23.92861973,40.0824,6.783,39.6678,7.034,40.1688,7.0948,36.4818,9.4154,541.4282,10,22.701406,5.983674,-0.14512118,ROMANTIC,9,4999
359838.0014,0.266504607,0.244110692,0.532524205,12370360.96,3.0004,82.4206,2,17.5456,36.348,0.35114862,21.73873124,46.5244,2.164,19.5006,33.4624,19.555,33.6308,43.8916,2.9746,601.6788,7.0512,22.681524,4.883332,-0.060833318,BARABASI_ALBERT,9,4999
354791.4378,0.338193325,0.266706838,0.627587565,11144165.26,3,83.368,2,16.632,33.9078,0.359320757,22.72255619,28.668,14.0204,28.5694,14.6034,57.401,1.284,50.321,2.2418,555.19,6.7986,22.39418,5.099724,-0.030910148,POWERLAW_CLUSTER,9,4999
425305.7366,0.286520887,0.275056056,0.55007889,51721402.57,3,79.3024,2,20.6976,39.771,0.383258574,22.77521044,37.6708,6.981,37.661,7.0252,37.5392,7.4582,35.3608,9.1738,583.747,10,23.554476,5.700922,-0.059349834,BARABASI_IGRAPH,9,4999
432358.284,0.294477079,0.276820985,0.559943406,58994311.58,3,78.768,2,21.232,38.2142,0.388837626,23.13661821,38.4228,6.867,38.4406,6.8984,38.3136,7.2772,35.8352,9.196,580.7492,10,23.694608,5.752296,-0.061955173,BARABASI_NX_CLIQUE,9,4999
